Date,Open,High,Low,Close,Adj Close,Volume,RSI14,EMA4,EMA20,EMA14,EMA50,EMA100,EMA200,RSI28,MFI14,OBV14,EMA7OBV14,ADX14,ATR,EMA14ATR,RSX14,EMA4VOLUME,EMA14VOLUME,MACD,MACD_SIGNAL,MACD_HISTOGRAM,up_trend,down_trend,State1,State2,State3,State4,State5,State6,State7,State8,State9,State10,State11,State12,State13,State14,State15
2014-12-22,8255.0,8330.9501953125,8228.2001953125,8324.0,8324.0,139200,51.45377699690056,8233.751652723975,8298.361699019768,8277.028216310562,8245.693791153517,8042.3363454230375,7618.418241349908,53.32556472609255,35.558005081540195,5418400.0,5322354.139623493,25.30212076144962,96.00026977070873,86.91106417981051,26.857088861012922,160665.14226505609,160389.9247104721,36.990719816691126,7.519668318055735,29.47105149863539,True,False,0.014537769969005576,-0.007785879748218871,0.03325564726092556,0.005674957540542813,-0.14441994918459805,1,-0.2469787923855038,0.04443863505128679,9.12011841942012,0.10458053501788367,-0.23142911138987077,0.0017159279492198198,0.000834958591122037,0.9876664729003165,-1
2014-12-23,8324.599609375,8364.75,8252.849609375,8267.0,8267.0,132200,47.94847233584495,8247.050991634385,8295.374870541695,8275.691120802489,8246.52932875534,8046.785130662185,7624.871791187224,51.29392051715172,34.80190737774471,5286200.0,5313315.60471762,23.51041167118991,97.13599268887239,88.27438798101876,32.46343676930232,149279.08535903366,156631.26808240917,34.08570305367721,12.83287526518003,21.25282778849718,False,True,-0.020515276641550506,-0.0058254002575478525,0.012939205171517143,-0.0010501987901218035,-0.15198092622255288,-1,-0.2648958832881009,0.04123104276482062,8.931523306102836,0.10038704215948901,-0.17536563230697683,-0.04693943178387128,0.01182411999516142,0.9866223867270391,-1
2014-12-24,8272.0498046875,8286.400390625,8155.25,8174.10009765625,8174.10009765625,221900,42.82745903405268,8217.87063404313,8283.824892171653,8262.145651049657,8243.688966751453,8049.306219117513,7630.336749460548,48.190717071845704,27.049736157143176,5064300.0,5251061.703538215,22.653315885236932,99.56559254145293,89.77988192240998,36.033848109110245,178327.4512154202,165333.76567142128,38.83207012940875,18.032714238025775,20.799355891382973,False,True,-0.07172540965947322,-0.007961812204752228,-0.018092829281542988,-0.010656499789763685,-0.22950263842856822,-1,-0.27346684114763065,0.047506232692872234,8.887625617099612,0.10899669736144224,-0.13966151890889755,0.07859063447343329,0.013738551232196139,0.984172815161891,1
2014-12-26,8204.7998046875,8234.5498046875,8147.9501953125,8200.7001953125,8200.7001953125,75500,44.65030112593298,8211.002458550878,8275.908254375543,8253.952923618037,8242.003132577378,8052.304119636226,7636.01200762823,49.10500228149493,27.96566536421082,5139800.0,5223246.277653661,21.916469223397097,98.63945088670629,90.96115778431616,38.64987779528122,137196.47072925212,153355.9302485651,39.98625796682427,22.423422983785475,17.562834983038794,True,False,-0.053496988740670215,-0.007842739893877959,-0.008949977185050695,-0.006451784835500907,-0.22034334635789177,-1,-0.28083530776602905,0.048759565664503034,9.032541927965719,0.08441287786372098,-0.11350122204718782,-0.10537225064020095,0.004127648684724372,0.9894833826464073,-1
2014-12-29,8214.7001953125,8279.150390625,8214.7001953125,8246.2998046875,8246.2998046875,82100,47.72711080831259,8225.121397005527,8273.088402024301,8252.932507760632,8242.171629522873,8056.145618350112,7642.084523021855,50.65312687542455,33.05678134158977,5221900.0,5222909.7082402455,20.767729777537454,97.19736120283441,91.79265157345193,41.228812998059986,115157.88243755126,143855.13954875642,36.79727665891187,25.298193718810754,11.499082940101115,True,False,-0.022728891916874105,-0.005797956299734119,0.006531268754245478,-0.0008036783369904654,-0.1694321865841023,-1,-0.2923227022246254,0.04462277328068395,9.055604531672873,0.05887954576688159,-0.08771187001940012,-0.1994871869105439,0.003983675917146101,0.9922153612059661,-1
2014-12-30,8260.2998046875,8268.25,8220.5498046875,8248.25,8248.25,77700,47.860602135762235,8234.372838203315,8270.722839926748,8252.308173392548,8242.409996992563,8059.949665511496,7648.1160203052195,50.71961073041209,34.21868099489471,5299600.0,5242082.281180184,19.701043149239215,93.66184935352481,92.04187794412832,43.526773434992855,100174.72946253075,135034.4542755889,33.72387371001787,26.98332971705218,6.740543992965691,True,False,-0.02139397864237763,-0.004395021139863897,0.007196107304120902,-0.0004917622206151995,-0.15781319005105288,1,-0.30298956850760783,0.040886095486943136,9.002364933799026,0.017600373282038673,-0.06473226565007145,-0.2581542984719566,0.002424756766586933,0.9942309200480755,-1
2014-12-31,8243.900390625,8291.0,8243.75,8282.7001953125,8282.7001953125,84500,50.27627683340788,8253.703781046988,8271.863540439677,8256.360442981875,8243.990004769816,8064.360567091714,7654.4302907033025,51.906608242679994,39.47583722375917,5384100.0,5277586.710885138,18.460228268418497,90.34671725684447,91.81585651915715,46.01540625868491,93904.83767751846,128296.52703884373,28.183455548947677,27.22335488343128,0.9601006655163964,True,False,0.0027627683340787357,-0.0021953649626724747,0.01906608242679997,0.0031902376976544744,-0.10524162776240831,1,-0.315397717315815,0.03402689326470827,9.041766672097111,-0.01600093184346807,-0.0398459374131509,-0.26806407121926745,0.0010020650864794867,0.9943010493305995,-1
2015-01-02,8288.7001953125,8410.599609375,8288.7001953125,8395.4501953125,8395.4501953125,101900,57.25626177871421,8310.402346753193,8283.633698046613,8274.905743292626,8249.929620085215,8070.916797353512,7661.803623087474,55.541176073905895,45.474997591110316,5486000.0,5329690.033163854,18.12917488984724,93.02905274296273,91.97761601566455,50.03121284644185,97102.90260651108,124776.99010033124,14.527191114502784,24.684122129645583,-10.1569310151428,True,False,0.07256261778714213,0.003231510431574547,0.05541176073905896,0.014567471311390356,-0.045250024088896834,1,-0.3187082511015276,0.01730364754306311,9.13612710510011,0.011431441396775321,0.00031212846441852626,-0.2217883879998055,0.0018044790583069403,0.9855064537935413,1
2015-01-05,8407.9501953125,8445.599609375,8363.900390625,8378.400390625,8378.400390625,118200,55.97662965706794,8337.601564301916,8292.659097339792,8288.705029603609,8254.967689518147,8077.005581378689,7668.933939182376,54.890652720618554,52.19366869150605,5367800.0,5339217.524872891,18.113507349274826,92.21977888632253,92.00990439841895,54.04372458917468,105541.74156390665,123900.05808695375,5.022384981510186,20.751774700018508,-15.729389718508322,False,True,0.059766296570679334,0.005419548354102854,0.04890652720618549,0.010821396189276689,0.021936686915060455,1,-0.31886492650725173,0.005994443745049445,8.979691613563476,0.0022809988693692773,0.0404372458917468,-0.1481703625204367,0.008020530843237283,0.9903264158225888,1
2015-01-06,8325.2998046875,8327.849609375,8111.35009765625,8127.35009765625,8127.35009765625,172800,41.3296051743256,8253.50097764365,8276.915383084217,8267.191038677294,8249.963078072584,8078.0025024930965,7673.495293993062,46.562971380778485,51.250658742671725,5195000.0,5303163.143654668,17.807389670913928,104.70767274935307,93.7029401785435,53.57828386567702,132445.04493834398,130420.05034202659,17.545168390701292,20.110453438155066,-2.5652850474537736,False,True,-0.08670394825674399,-0.002828880610332263,-0.03437028619221516,-0.01691516990073305,0.012506587426717286,-1,-0.3219261032908607,0.021587809285785454,8.7003601149813,0.1174427670021978,0.03578283865677023,0.01552671227320368,0.024669727440013833,0.974002951317105,1
2015-01-07,8118.64990234375,8151.2001953125,8065.4501953125,8102.10009765625,8102.10009765625,164100,40.19053167995364,8192.94062564869,8260.266308281552,8245.178913207823,8244.164529820962,8078.479682595337,7677.760018407622,45.83762947317837,52.122180244746794,5030900.0,5235097.357741001,17.831183081318514,103.35355326725642,94.9896885903719,50.9159049592945,145107.02696300638,134910.71029642306,29.170766008834107,21.922515952290873,7.248250056543235,False,True,-0.09809468320046366,-0.008150546256040725,-0.04162370526821635,-0.01735302739427247,0.021221802447467963,-1,-0.32168816918681487,0.03600395657574329,8.968932063099778,0.08805023788373889,0.009159049592945001,0.07557825945901686,0.006060169223341738,0.9894800768052154,1
2015-01-08,8191.39990234375,8243.5,8167.2998046875,8234.599609375,8234.599609375,143800,48.25051431887175,8209.604219139213,8257.821860766642,8243.768339363447,8243.789434901513,8081.571166293944,7683.300710855059,50.07024374448332,61.76865360830998,5174700.0,5219998.018305751,17.028129055391535,106.0711496298631,96.46721672897073,49.607172303124045,144584.2161778038,136095.94892356667,27.37694821061814,23.013402403956327,4.363545806661811,True,False,-0.01749485681128249,-0.005839026615058529,0.000702437444833226,-0.0011122013151032561,0.11768653608309987,-1,-0.3297187094460846,0.03324624087302288,9.163537243580931,0.09955644234947791,-0.003928276968759525,0.06236972754423631,0.0010808528704744358,0.9907563297977194,-1
2015-01-09,8285.4501953125,8303.2998046875,8190.7998046875,8284.5,8284.5,148000,50.93235942447887,8239.562531483527,8260.362635931724,8249.19922744832,8245.385927650474,8085.589559040599,7689.282793334114,51.54900367745139,61.52370824726176,5322700.0,5245673.513729313,15.827487028510308,106.53035322773002,97.80896826213863,49.72371589224689,145950.52970668228,137683.1557337578,21.6788894503552,22.746499813236102,-1.0676103628809024,True,False,0.00932359424478868,-0.002518061901752189,0.015490036774513882,0.004279296884262429,0.11523708247261755,1,-0.3417251297148969,0.02616801189010224,9.060598441930544,0.08916753872934358,-0.0027628410775311085,0.06004637189542161,0.002269274511135233,0.986451169698041,1
2015-01-12,8291.349609375,8332.599609375,8245.599609375,8323.0,8323.0,103200,52.95796650909746,8272.937518890116,8266.328099176322,8259.03933045521,8248.42961676222,8090.29075589128,7695.588437181536,52.67055888557631,59.98435291097791,5425900.0,5290730.1352969855,14.944962368312318,105.13532799717787,98.78581622681054,50.86332450275477,128850.31782400937,133085.40163592342,13.896320456413378,20.97646394187156,-7.0801434854581835,True,False,0.02957966509097465,0.0007995593248291133,0.02670558885576313,0.0077443231574081395,0.09984352910977912,1,-0.3505503763168768,0.01669628794474754,9.04647232784115,0.06427554089130538,0.008633245027547698,-0.03182230176905354,0.001153383320317225,0.9895590807096843,-1
2015-01-13,8346.150390625,8356.650390625,8267.900390625,8299.400390625,8299.400390625,129600,51.55307315006733,8283.52266758407,8269.477841219054,8264.420805144517,8250.428470639192,8094.4315407374925,7701.596516320277,51.906757924719656,59.769174684611635,5296300.0,5292122.601472739,14.31861489332689,103.96494742595087,99.47636705336258,51.98520969721406,129150.19069440562,132620.6814178003,9.523093411798982,18.685789835857047,-9.162696424058066,False,True,0.0155307315006733,0.001698393373159579,0.019067579247196598,0.004232551355408898,0.09769174684611637,1,-0.35681385106673114,0.011474435457477464,8.971645308933077,0.04512207779140609,0.01985209697214063,-0.026168548421655724,0.0068980886938132535,0.9893797160523115,1
2015-01-14,8307.25,8326.4501953125,8236.650390625,8277.5498046875,8277.5498046875,146100,50.22454420986082,8281.133522425442,8270.24659964462,8266.171338416914,8251.492052366577,8098.057644974127,7707.327394811494,51.193932299748404,51.7913017205487,5150200.0,5256641.951104554,13.450949042687828,102.95315151606152,99.93993831505577,52.69932374319344,135930.11441664337,134417.92389542694,7.7313173301299685,16.494895334711632,-8.763578004581664,False,True,0.002245442098608219,0.0013163963915281407,0.011939322997484014,0.0013765098501774542,0.017913017205486992,-1,-0.3654905095731217,0.009340103669025096,8.973672090863115,0.030150240752668367,0.02699323743193438,0.011249917253541852,0.005907592437234044,0.9892151153755709,1
2015-01-15,8424.5,8527.099609375,8380.5498046875,8494.150390625,8494.150390625,232100,60.96362606669197,8366.340269705266,8291.57077021418,8296.568545377993,8261.008065631613,8105.901065680085,7715.1564793469515,57.23164876794715,64.61846093677596,5382300.0,5288056.4633284155,14.09074960486565,113.42434102830714,101.73785867682263,55.68948398591604,174398.068649986,147442.20070937002,-11.039281239754928,10.98806001981832,-22.027341259573248,True,False,0.10963626066691967,0.00901753136567085,0.07231648767947152,0.02381488734364523,0.14618460936775957,1,-0.3590925039513435,-0.012996333632071066,9.2616723439282,0.11486857010237883,0.05689483985916044,0.1828232881151164,0.003879048196081536,0.9828136398774587,1
2015-01-16,8504.0498046875,8530.75,8452.25,8513.7998046875,8513.7998046875,176000,61.76944446108906,8425.32408369816,8312.73544016402,8325.532713285927,8270.921467163216,8113.9782684327065,7723.103179101584,57.72366616576702,70.56811995426717,5558300.0,5355617.347496312,14.707221594467411,110.92974524057092,102.96344355198906,59.38865562940846,175038.8411899916,151249.907281454,-27.187261511862744,3.352995713482107,-30.540257225344853,True,False,0.11769444461089063,0.013544114851791633,0.07723666165767018,0.02261321862337229,0.20568119954267172,1,-0.3529277840553259,-0.0319331698366857,9.02313287752026,0.07737019483579588,0.0938865562940846,0.1572823040761926,0.001990908372448086,0.9907979954869149,1
2015-01-19,8550.0498046875,8570.9501953125,8531.5,8550.7001953125,8550.7001953125,125400,63.3015255803941,8475.474528343897,8335.398750178161,8355.555044222805,8281.8931819926,8122.626227380821,7731.337975282788,58.650086718125046,71.2947210056071,5683700.0,5437638.010622234,15.531835571139359,107.08836276803014,103.51343278079455,63.25602678361362,155183.30471399496,147803.25297726016,-42.472607569645334,-5.812124943143381,-36.66048262650195,True,False,0.13301525580394102,0.016804928278055353,0.0865008671812505,0.023355139192652752,0.21294721005607098,1,-0.34468164428860637,-0.049671496602031316,9.043341858478612,0.034535904096679504,0.13256026783613617,0.049931592086611465,0.0023682271085940787,0.9953972203298911,-1
2015-01-20,8575.099609375,8707.900390625,8574.5,8695.599609375,8695.599609375,158700,68.61955356660454,8563.524560756337,8369.703593911194,8400.894319576431,8298.116963458577,8133.972234945061,7740.932618408084,62.037696314707354,76.37882426394286,5842400.0,5538828.507966676,17.053715568785684,110.66777937834941,104.46734566046852,67.95780960557462,156589.98282839695,149256.15258029214,-65.52321534560542,-17.75434302363579,-47.76887232196963,True,False,0.1861955356660454,0.023157446935892168,0.12037696314707358,0.03508022819806489,0.26378824263942857,1,-0.3294628443121431,-0.07535215314532512,9.169459121186279,0.05935284062862123,0.17957809605574626,0.04913586556614202,0.001414598394886779,0.9846805332352423,1
2015-01-21,8719.650390625,8741.849609375,8689.599609375,8729.5,8729.5,185900,69.72493078358634,8629.914736453802,8403.969918300605,8444.708410299574,8315.03394528373,8145.76486395605,7750.769109767208,62.7775670473083,77.61176840530995,6028300.0,5661196.380975007,18.63340012757325,106.49508085132445,104.73771035258265,72.5403232290877,168313.98969703817,154141.99890291985,-85.54040968892878,-31.31155635669439,-54.22885333223439,True,False,0.19724930783586347,0.026885486305844086,0.12777567047308303,0.033724265642266715,0.27611768405309944,1,-0.3136659987242675,-0.09799004489252394,9.03898568488417,0.016778775216928832,0.225403232290877,0.09194113800901182,0.0014146983647402855,0.9940230040169112,1
2015-01-22,8745.849609375,8774.150390625,8727.0,8761.400390625,8761.400390625,175500,70.76840074029069,8682.50899812228,8438.010915664834,8486.934007676298,8332.538511767701,8157.955666464346,7760.825142412559,63.472289455930614,78.44628360510636,6203800.0,5796847.285731255,20.258577582941776,102.25617440658698,104.40683889311657,76.68503530190279,171188.39381822292,156989.73238253055,-102.7933377321151,-45.60791263177853,-57.18542510033657,True,False,0.20768400740290682,0.028975795943039895,0.1347228945593062,0.03233987476519218,0.2844628360510636,1,-0.2974142241705823,-0.11732523700447192,9.03654320479409,-0.020598885181566273,0.2668503530190278,0.09044324886862709,0.0014552468134709784,0.9946262158128291,1
2015-01-23,8827.9501953125,8866.400390625,8795.400390625,8835.599609375,8835.599609375,191200,73.0915223657145,8743.745242623369,8475.876505541994,8533.42275456946,8352.26639794838,8171.374358403171,7771.519415715668,65.04591739640723,79.23433951003028,6395000.0,5946385.464298441,22.18960116849344,102.45216194897363,104.14621530056418,80.57308546421291,179193.03629093373,161551.10139819316,-121.0581809969226,-60.69796630480735,-60.36021469211525,True,False,0.230915223657145,0.03160366209986987,0.15045917396407238,0.03541097909906443,0.2923433951003028,1,-0.2781039883150656,-0.1370118456572817,9.084688765998408,-0.016266105750473492,0.3057308546421291,0.10920343309363467,0.0034859865330836293,0.9919922407209274,1
2015-01-27,8871.349609375,8925.0498046875,8825.4501953125,8910.5,8910.5,192000,75.23140600850222,8810.44714557402,8517.269219299898,8583.699720626864,8374.157911754326,8186.010509721919,7782.852555857801,66.55425811901296,86.86480918552361,6587000.0,6106539.098223831,24.22569759597886,102.24840819368978,103.89317435298094,84.22085988162225,184315.82177456023,165610.95454510074,-139.96362290955585,-76.55109762575705,-63.4125252837988,True,False,0.2523140600850222,0.034421587333389514,0.16554258119012955,0.03807219381030147,0.36864809185523617,1,-0.2577430240402114,-0.15707718187481717,9.084771146199888,-0.01583132067659221,0.34220859881622245,0.11294462543759809,0.0016328830803546968,0.988840442176279,1
2015-01-28,8902.75,8985.0498046875,8874.0498046875,8914.2998046875,8914.2998046875,185100,75.33855336348138,8851.988209219413,8555.08165600348,8627.77973183495,8395.339946771313,8200.432079919257,7794.110737438196,66.63001620654043,93.84633920158969,6772100.0,6272929.323667873,26.350173100518724,102.87352189414052,103.75722069180222,87.34489174172239,184629.49306473613,168209.49393908732,-153.48367010495713,-91.93761212159707,-61.54605798336006,True,False,0.25338553363481386,0.03470528571841047,0.16630016206540432,0.03320901573267365,0.4384633920158969,1,-0.23649826899481274,-0.17217692187584852,9.00426441242074,-0.008516986015716488,0.37344891741722397,0.0976163636256755,0.007936686172793639,0.9876461452732191,1
2015-01-29,8901.5,8966.650390625,8861.25,8952.349609375,8952.349609375,256300,76.4377434957112,8892.132769281649,8592.91669918172,8671.055715506956,8417.18346295185,8215.321535948084,7805.635502333091,67.39690505465829,94.17426747674536,7028400.0,6461796.9927509045,28.15767593597725,103.05401251777334,103.6634596019317,90.06851904346959,213297.69583884167,179954.89474720904,-165.36251007522878,-106.62259171232341,-58.73991836290537,True,False,0.2643774349571121,0.034821246449232124,0.17396905054658296,0.03244055892352171,0.44174267476745355,1,-0.2184232406402275,-0.1847140888041943,9.042684008302583,-0.005879092657129492,0.40068519043469597,0.18528421323838296,0.0015974332855615003,0.9882452882589021,1
2015-01-30,8996.599609375,8996.599609375,8775.099609375,8808.900390625,8808.900390625,267300,64.72504252827247,8858.83981781899,8613.48657455727,8689.435005522697,8432.544911095896,8227.07557267436,7815.618237539976,61.84055231030257,83.67025550623293,6761100.0,6536622.744563178,28.772300465755617,111.51444019507525,104.71025701435084,88.68494025831791,234898.617503305,191600.9087809145,-161.34157795706415,-117.56638896127157,-43.775188995792575,False,True,0.1472504252827247,0.028484776883085816,0.11840552310302566,0.013748349003862126,0.3367025550623294,1,-0.21227699534244382,-0.18315745530369973,8.839763609544718,0.06498105701136692,0.3868494025831791,0.22597861877523306,0.021307905689314177,0.9753795867752986,1
2015-02-02,8802.5,8840.7998046875,8751.099609375,8797.400390625,8797.400390625,210100,63.87996183071381,8834.264046941393,8631.00217608753,8703.830390203004,8446.852969116646,8238.369133425856,7825.387214187588,61.41958280431293,76.30779792197035,6551000.0,6540217.058422384,29.063456149734446,109.95627984631987,105.40972672528005,85.27968933307332,224979.170501983,194067.4542767926,-155.43524563705432,-125.14016029642812,-30.2950853406262,False,True,0.13879961830713805,0.02355020502914562,0.11419582804312933,0.010750439315467153,0.26307797921970344,1,-0.20936543850265554,-0.1766831549496085,8.986945022091248,0.04313219721069106,0.35279689333073316,0.15928336021300082,0.004933208918028731,0.989853837062916,-1
2015-02-03,8823.150390625,8837.2998046875,8726.650390625,8756.5498046875,8756.5498046875,208700,60.84111949962775,8803.178350039836,8642.959093097052,8710.859645467603,8458.997943060602,8248.630136817175,7834.652513595548,59.91705521344047,69.323393468869,6342300.0,6490737.793816788,29.04495426939589,110.00578943318989,106.0225350863347,80.342860689126,218467.5023011898,196018.46037322024,-145.77769926440305,-129.2676680900231,-16.510031174379947,False,True,0.1084111949962775,0.018537546599144195,0.09917055213440473,0.005245195202252084,0.19323393468869,-1,-0.2095504573060411,-0.16647846756534893,8.953565162293815,0.037569884021463995,0.30342860689125994,0.11452514158730986,0.00922166855680695,0.9874792734762932,-1
2015-02-04,8789.150390625,8792.849609375,8704.400390625,8723.7001953125,8723.7001953125,195300,58.433850477097806,8771.387088148902,8650.648721879475,8712.571718780257,8469.378423541068,8258.037464708172,7843.498759184771,58.719152472426686,67.89630077374264,6147000.0,6404803.345362591,28.761244471345776,108.46603438439061,106.34833499274217,74.4550370218481,209200.50138071386,195922.66565679086,-133.92947957198885,-130.20003038641624,-3.729449185572605,False,True,0.08433850477097804,0.013957145891735356,0.08719152472426683,0.0012772895181172306,0.17896300773742635,-1,-0.21238755528654224,-0.15352370734147086,8.962485670603488,0.019912858925275723,0.24455037021848103,0.0677707996643051,0.007926615142007654,0.9899407788510683,-1
2015-02-05,8733.099609375,8838.4501953125,8683.650390625,8711.7001953125,8711.7001953125,173600,57.53823886611137,8747.512331014343,8656.463147920716,8712.455515651222,8478.88123812034,8267.020885116179,7852.1375794447495,58.27776571941196,67.29072906323927,5973400.0,6296952.509021943,28.819432921625122,111.77558940604129,107.0719689145154,68.41323438063104,194960.3008284283,192946.3102358854,-122.1631595329527,-128.59265621572354,6.429496682770832,False,True,0.07538238866111369,0.010518058188175416,0.08277765719411956,-8.669431222518842e-05,0.17290729063239274,-1,-0.2118056707837488,-0.1402288379927089,8.986244369096443,0.043929522723927805,0.18413234380631038,0.01043808814006697,0.01454939875779937,0.9824856393070361,-1
2015-02-06,8696.849609375,8726.2001953125,8645.5498046875,8661.0498046875,8661.0498046875,171300,53.79067985626927,8712.927320483606,8656.899972374697,8705.60142085606,8486.025103475915,8274.823437978977,7860.186457307862,56.42133521463103,61.0052533292104,5802100.0,6173239.381766457,28.39865349566619,109.5523609216812,107.40268784880418,61.68226948383627,185496.18049705698,190060.13553776735,-107.51187296210628,-124.3764995650001,16.86462660289382,False,True,0.037906798562692745,0.006471987465224371,0.0642133521463103,-0.005117580511074915,0.11005253329210396,-1,-0.21601346504333813,-0.12413261138842444,8.941859350655509,0.02001507705191896,0.11682269483836272,-0.024013215752987094,0.007522227916266999,0.9907576735784352,-1
2015-02-09,8584.400390625,8605.5498046875,8516.349609375,8526.349609375,8526.349609375,146800,45.334226871833366,8638.296236040163,8644.466604469962,8681.701179325251,8487.606456648427,8279.804154244244,7866.814946383157,51.864862949811254,56.04814907760351,5655300.0,6043754.536324843,26.622485173835774,112.0629205210254,108.02405220510035,52.63639767045948,170017.70829823418,184292.11746606504,-84.06242348182059,-116.3136843483642,32.25126086654362,False,True,-0.04665773128166634,-0.000713794003971091,0.018648629498112523,-0.017894139263881614,0.06048149077603515,-1,-0.23377514826164225,-0.09859134017844073,8.84447590263296,0.03738860219996787,0.026363976704594783,-0.07745534298535206,0.009288874951294046,0.9896345733466196,-1
2015-02-10,8478.099609375,8646.25,8470.5,8565.5498046875,8565.5498046875,196200,47.90115658018259,8609.197663499097,8636.950718776396,8666.214329373552,8490.663058532313,8285.462483955993,7873.767532037927,53.0101225900617,56.60310856629226,5851500.0,5995690.902243632,24.889144292796367,116.61199762666644,109.1691115946425,44.6882695753393,180490.62497894053,185879.83513725636,-67.85945244975119,-106.6228379686416,38.763385518890416,True,False,-0.020988434198174144,-0.0032132932305569684,0.030101225900617035,-0.01161574372155283,0.0660310856629226,-1,-0.25110855707203633,-0.0792236972489671,9.04597535534949,0.06817758176562094,-0.053117304246607044,-0.028992979008919173,0.009421484569307692,0.9796732687581321,1
2015-02-11,8603.2998046875,8651.9501953125,8593.650390625,8627.400390625,8627.400390625,161600,51.75086867212098,8616.478754349459,8636.041163714357,8661.03913754041,8496.025306849673,8292.233531612805,7881.266366451729,54.770919848629674,56.19118718841345,6013100.0,6000043.176682724,23.22436488772557,114.45402569797598,109.8737668084203,39.682389221604794,172934.3749873643,182642.52378562218,-59.32543980767696,-97.16335833644868,37.83791852877172,True,False,0.017508686721209754,-0.002265205664731318,0.04770919848629673,-0.0038839158190160372,0.061911871884134495,1,-0.2677563511227443,-0.06876398117808835,9.07220854159724,0.04168655560468748,-0.10317610778395209,-0.05315382528141621,0.0028455622291712057,0.9932616573868992,-1
2015-02-12,8676.9501953125,8732.5498046875,8599.25,8711.5498046875,8711.5498046875,158800,56.464304682570464,8654.507174484675,8643.232462854656,8667.773893160023,8504.477247941353,8300.536824148938,7889.527893200343,57.04209029067037,55.900738019669845,6171900.0,6043007.382512042,22.201241719220267,115.80015276865628,110.66395160311843,38.49805927463298,167280.62499241857,179463.52061420592,-58.67594794998149,-89.46587625915525,30.78992830917376,True,False,0.06464304682570465,0.0013044554428536248,0.07042090290670378,0.005050421488500323,0.05900738019669849,1,-0.27798758280779734,-0.06735420133672336,9.097537392786291,0.04641259498809647,-0.11501940725367021,-0.06788508093506651,0.0024105928876971827,0.9847352940814668,-1
2015-02-13,8741.5,8822.099609375,8729.650390625,8805.5,8805.5,221900,61.04038885838106,8714.904304690805,8658.686514011355,8686.13737407202,8516.282061747575,8310.53609495787,7898.642043516757,59.40242155993345,56.37870439365723,6393800.0,6130705.536884032,21.966358172678838,115.42512790571654,111.29877511013152,40.99051444523765,189128.37499545113,185121.71786564513,-64.99301751147505,-84.57130450961921,19.578286998144165,True,False,0.11040388858381056,0.006492646498805321,0.09402421559933449,0.013741738218909116,0.06378704393657231,1,-0.28033641827321165,-0.07380957073587535,9.107845558389561,0.03707455712339991,-0.09009485554762348,0.021643366191717694,0.0018851410340128272,0.9895207237683242,1
2015-02-16,8831.400390625,8870.099609375,8793.400390625,8809.349609375,8809.349609375,136400,61.22025817818558,8752.682426564483,8673.035380236464,8702.565672112416,8527.774906752573,8320.413590292863,7907.703810341218,59.496986553727176,55.44796810797263,6530200.0,6230579.152663024,22.093782940597443,112.65899153745107,111.4801373004408,44.59646099656062,168037.02499727067,178625.48881689244,-69.50871871336858,-81.55878735036909,12.050068637000507,True,False,0.11220258178185583,0.009183295448040418,0.09496986553727171,0.012270397177785775,0.05447968107972623,1,-0.2790621705940256,-0.07890334905019174,9.004371823718131,0.010574567501950849,-0.05403539003439378,-0.059277451889724,0.006896082309566731,0.9913530600412948,-1
2015-02-18,8811.5498046875,8894.2998046875,8808.900390625,8869.099609375,8869.099609375,147600,63.99849382299198,8799.24929968869,8691.708163963944,8724.770197080761,8541.160189208354,8331.278659977657,7917.2699376947885,60.96067317298005,54.786701415718326,6677800.0,6342384.364497269,22.38298591896008,110.71187886066885,111.37770284180453,49.1768001317429,159862.2149983624,174488.75697464013,-77.02092086626544,-80.65121405354836,3.6302931872829163,True,False,0.13998493822991986,0.012372842448923338,0.10960673172980051,0.016542488688416235,0.04786701415718331,1,-0.2761701408103992,-0.0868418715072849,9.067825665513846,-0.0059780724880040825,-0.008231998682570962,-0.0838251256406366,0.0028413476477209265,0.9903984106744982,-1
2015-02-19,8883.0498046875,8913.4501953125,8794.4501953125,8895.2998046875,8895.2998046875,213300,65.17660578975257,8837.669501688215,8711.097844032854,8747.507478094993,8555.048017266361,8342.447395516467,7927.001578162378,61.59184141539577,54.00116759587173,6891100.0,6479563.273372952,22.788913869164055,111.3038875134782,111.36786079802769,53.96196973465794,181237.32899901742,179663.58937802145,-84.11886211222554,-81.3447436652838,-2.774118446941742,True,False,0.15176605789752573,0.014529931809004193,0.11591841415395765,0.01689536441810424,0.04001167595871724,1,-0.2721108613083595,-0.09456551657527941,9.029540986646271,-0.0005744321933731644,0.03961969734657944,0.008759368698154857,0.0020404473175188453,0.9866493896984379,1
2015-02-20,8895.5,8899.9501953125,8816.2998046875,8833.599609375,8833.599609375,197600,60.18202134135928,8836.04154476293,8722.764678827345,8758.986428932327,8565.97160911376,8352.173181929507,7936.022454094842,59.25233331608602,55.50839889569582,6693500.0,6533047.455029714,23.16584696578203,109.32863773572976,111.0959643897213,57.14149458939677,187782.39739941043,182055.11079428525,-83.79935477729668,-81.83566588768637,-1.9636888896103102,False,True,0.10182021341359282,0.01298634895087103,0.09252333316086025,0.00851847197710165,0.05508398895695821,1,-0.26834153034217967,-0.094864334453603,8.930637306591976,-0.015908108487107775,0.07141494589396769,0.031459081704093395,0.007511160667400318,0.9906010271081003,1
